Filename,Classifier,Feature_Selection,Balancing,Cost_Sensitive,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt
storm_RandomForest_BestFirst_SMOTE_noCostSensitive_3.csv,RandomForest,BestFirst,SMOTE,noCostSensitive,1,0.625,0.4473684210526316,0.5214723926380368,0.6192783649814891,0.8971924237344955,0.6017422244034109,0.4153017688440497,0.38421052631578945,0.4421052631578947,0.45263157894736844,0.49473684210526314,0.5105263157894737,0.5421052631578948,0.5631578947368421,0.5894736842105263,0.6368421052631579,0.6368421052631579,0.6368421052631579,0.6368421052631579,0.6421052631578947,0.6842105263157895,0.7947368421052632,0.8578947368421053,0.9157894736842105,0.968421052631579,1.0,0.21523897572388057,0.38421052631578945,0.4421052631578947,0.45263157894736844,0.49473684210526314,0.5105263157894737,0.5421052631578948,0.5631578947368421,0.5894736842105263,0.6368421052631579,0.6368421052631579,0.6368421052631579,0.6368421052631579,0.6421052631578947,0.6842105263157895,0.7947368421052632,0.8578947368421053,0.9157894736842105,0.968421052631579,1.0,0.3308520826265575,0.5104895104895104,0.5121951219512195,0.48587570621468923,0.5108695652173914,0.5159574468085106,0.544973544973545,0.566137566137566,0.5925925925925926,0.6368421052631579,0.41025641025641024,0,0,0,0,0,0,0,0,1,0.6520775623268698
storm_RandomForest_BestFirst_SMOTE_noCostSensitive_4.csv,RandomForest,BestFirst,SMOTE,noCostSensitive,3,0.5126903553299492,0.28939828080229224,0.36996336996337,0.5360819645382564,0.7978699060808659,0.4296044236495108,0.14530534784347504,0.2664756446991404,0.3237822349570201,0.3495702005730659,0.37822349570200575,0.3982808022922636,0.4269340974212034,0.44126074498567336,0.45558739255014324,0.4871060171919771,0.5214899713467048,0.5501432664756447,0.5501432664756447,0.5501432664756447,0.5501432664756447,0.6332378223495702,0.8080229226361032,0.9226361031518625,0.9713467048710601,1.0,0.11871302844560119,0.2664756446991404,0.3237822349570201,0.3495702005730659,0.37822349570200575,0.3982808022922636,0.4269340974212034,0.44126074498567336,0.45558739255014324,0.4871060171919771,0.5214899713467048,0.5501432664756447,0.5501432664756447,0.5501432664756447,0.5501432664756447,0.6332378223495702,0.8080229226361032,0.9226361031518625,0.9713467048710601,1.0,0.23315331587071228,0.372,0.3830508474576272,0.3824451410658307,0.39402985074626873,0.40524781341107874,0.42939481268011526,0.44252873563218387,0.4568965517241379,0.16431924882629112,0,0,0,0,0,0,0,0,0,1,0.5570803800331775
storm_RandomForest_BestFirst_SMOTE_noCostSensitive_5.csv,RandomForest,BestFirst,SMOTE,noCostSensitive,0,0.8855218855218855,0.4821264894592117,0.6243323442136498,0.890013627042137,0.6416218053816328,0.564475841218504,0.12090417834679003,0.24747937671860679,0.3226397800183318,0.41246562786434465,0.5087076076993584,0.5673693858845096,0.6406966086159487,0.6681943171402384,0.692025664527956,0.7167736021998167,0.7396883593033914,0.7745187901008249,0.8194317140238313,0.8395967002749771,0.851512373968836,0.8900091659028414,0.8900091659028414,0.8900091659028414,0.8900091659028414,1.0,0.15789473684210525,0.24747937671860679,0.3226397800183318,0.41246562786434465,0.5087076076993584,0.5673693858845096,0.6406966086159487,0.6681943171402384,0.692025664527956,0.7167736021998167,0.7396883593033914,0.7745187901008249,0.8194317140238313,0.8395967002749771,0.851512373968836,0.8900091659028414,0.8900091659028414,0.8900091659028414,0.8900091659028414,1.0,0.17039106145251395,0.23743016759776525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.703217714313281
storm_RandomForest_BestFirst_SMOTE_noCostSensitive_6.csv,RandomForest,BestFirst,SMOTE,noCostSensitive,0,0.1349206349206349,0.4358974358974359,0.20606060606060606,0.20010154486553547,0.7227045659827833,0.5918663860411433,0.20544342121263023,0.3076923076923077,0.358974358974359,0.4358974358974359,0.5384615384615384,0.6410256410256411,0.717948717948718,0.7692307692307693,0.8717948717948718,0.8974358974358975,0.8974358974358975,0.9230769230769231,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,1.0,1.0,0.6099865047233468,0.3076923076923077,0.358974358974359,0.4358974358974359,0.5384615384615384,0.6410256410256411,0.717948717948718,0.7692307692307693,0.8717948717948718,0.8974358974358975,0.8974358974358975,0.9230769230769231,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,1.0,1.0,0.8002699055330634,0.3076923076923077,0.35897435897435903,0.4358974358974359,0.5384615384615384,0.6410256410256411,0.717948717948718,0.7692307692307693,0.8717948717948718,0.8974358974358975,0.8974358974358975,0.9230769230769231,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,1.0,1,0.8002699055330634
storm_RandomForest_BestFirst_SMOTE_noCostSensitive_7.csv,RandomForest,BestFirst,SMOTE,noCostSensitive,1,0.15789473684210525,0.058823529411764705,0.08571428571428572,0.13422555876361922,0.561537368570617,0.11103874959296646,0.07649661801567904,0.1568627450980392,0.2549019607843137,0.39215686274509803,0.43137254901960786,0.5490196078431373,0.6078431372549019,0.6666666666666666,0.7254901960784313,0.7450980392156863,0.7647058823529411,0.803921568627451,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8431372549019608,0.8823529411764706,0.9803921568627451,1.0,0.519458037884084,0.1568627450980392,0.2549019607843137,0.39215686274509803,0.43137254901960786,0.5490196078431373,0.6078431372549019,0.6666666666666666,0.7254901960784313,0.7450980392156863,0.7647058823529411,0.803921568627451,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8431372549019608,0.8823529411764706,0.9803921568627451,1.0,0.6887046839109159,0.1568627450980392,0.2549019607843137,0.392156862745098,0.43137254901960786,0.5490196078431373,0.6078431372549019,0.6666666666666666,0.7254901960784313,0.7450980392156863,0.7647058823529411,0.803921568627451,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8431372549019608,0.8823529411764706,0.9677419354838709,1,0.6893704850361196
storm_RandomForest_BestFirst_SMOTE_noCostSensitive_8.csv,RandomForest,BestFirst,SMOTE,noCostSensitive,0,0.7291666666666666,0.5645161290322581,0.6363636363636364,0.5807323486711105,0.8983191200098879,0.7190389492681609,0.6269057791698602,0.5483870967741935,0.5806451612903226,0.7419354838709677,0.7419354838709677,0.8225806451612904,0.8387096774193549,0.9032258064516129,0.9354838709677419,0.9516129032258065,0.967741935483871,0.967741935483871,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,1.0,0.7925348562020889,0.5483870967741935,0.5806451612903226,0.7419354838709677,0.7419354838709677,0.8225806451612904,0.8387096774193549,0.9032258064516129,0.9354838709677419,0.9516129032258065,0.967741935483871,0.967741935483871,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,1.0,0.888048567165715,0.5483870967741935,0.5806451612903226,0.7419354838709677,0.7419354838709677,0.8225806451612904,0.8387096774193549,0.9032258064516129,0.9354838709677419,0.9516129032258065,0.967741935483871,0.967741935483871,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9696969696969697,1,0.8887945670628183
storm_RandomForest_BestFirst_SMOTE_noCostSensitive_9.csv,RandomForest,BestFirst,SMOTE,noCostSensitive,0,0.43478260869565216,0.24390243902439024,0.3125,0.3970988335148535,0.928710430721328,0.3914875740111066,0.3122414250248474,0.36585365853658536,0.4634146341463415,0.5365853658536586,0.6341463414634146,0.7073170731707317,0.8048780487804879,0.8048780487804879,0.8536585365853658,0.9512195121951219,0.9512195121951219,0.9512195121951219,0.9512195121951219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6983311938382541,0.36585365853658536,0.4634146341463415,0.5365853658536586,0.6341463414634146,0.7073170731707317,0.8048780487804879,0.8048780487804879,0.8536585365853658,0.9512195121951219,0.9512195121951219,0.9512195121951219,0.9512195121951219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8408215661103979,0.36585365853658536,0.46341463414634143,0.5365853658536586,0.6341463414634146,0.7073170731707317,0.8048780487804879,0.8048780487804879,0.8536585365853658,0.9512195121951219,0.9512195121951219,0.9512195121951219,0.9512195121951219,1.0,1.0,1.0,1.0,1.0,1.0,1,0.8408215661103979
storm_RandomForest_BestFirst_SMOTE_yesCostSensitive_1.csv,RandomForest,BestFirst,SMOTE,yesCostSensitive,0,0,0.0,0.0,0.03385203385203385,1.0,0.0,0,0.20242914979757085,0.2834008097165992,0.3441295546558704,0.41295546558704455,0.46963562753036436,0.5425101214574899,0.6032388663967612,0.6761133603238867,0.7368421052631579,0.8137651821862348,0.8704453441295547,0.902834008097166,0.9311740890688259,0.9635627530364372,0.9919028340080972,1.0,1.0,1.0,1.0,0.07419292612600979,0.20242914979757085,0.2834008097165992,0.3441295546558704,0.41295546558704455,0.46963562753036436,0.5425101214574899,0.6032388663967612,0.6761133603238867,0.7368421052631579,0.8137651821862348,0.8704453441295547,0.902834008097166,0.9311740890688259,0.9635627530364372,0.9919028340080972,1.0,1.0,1.0,1.0,0.1380648230396069,0.35460992907801425,0.4093567251461988,0.4450261780104712,0.49514563106796117,0.5321100917431192,0.29323308270676696,0.09375,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7234178563818453
storm_RandomForest_BestFirst_SMOTE_yesCostSensitive_10.csv,RandomForest,BestFirst,SMOTE,yesCostSensitive,0,0.036455059710873663,1.0,0.0703456640388114,0.02651474159832896,0.9631306597671412,0.01667735728030789,0.017508374936344478,0.22413793103448276,0.3448275862068966,0.39655172413793105,0.5,0.6206896551724138,0.7068965517241379,0.7586206896551724,0.8448275862068966,0.896551724137931,0.9137931034482759,0.9310344827586207,0.9655172413793104,0.9827586206896551,0.9827586206896551,1.0,1.0,1.0,1.0,1.0,0.7849364791288567,0.22413793103448276,0.3448275862068966,0.39655172413793105,0.5,0.6206896551724138,0.7068965517241379,0.7586206896551724,0.8448275862068966,0.896551724137931,0.9137931034482759,0.9310344827586207,0.9655172413793104,0.9827586206896551,0.9827586206896551,1.0,1.0,1.0,1.0,1.0,0.7931034482758621,0.22413793103448276,0.3448275862068966,0.39655172413793105,0.5,0.6206896551724138,0.7068965517241379,0.7586206896551724,0.8448275862068966,0.896551724137931,0.9137931034482759,0.9310344827586207,0.9655172413793104,0.9827586206896551,0.9827586206896551,1.0,1.0,1.0,1.0,1,0.7931034482758621
storm_RandomForest_BestFirst_SMOTE_yesCostSensitive_11.csv,RandomForest,BestFirst,SMOTE,yesCostSensitive,0,0.07850707850707851,0.9104477611940298,0.14454976303317535,0.13098063564650264,0.8381334865156632,0.094376598729268,-0.048622542937889854,0.3582089552238806,0.5,0.6044776119402985,0.6492537313432836,0.7313432835820896,0.7910447761194029,0.8507462686567164,0.8955223880597015,0.917910447761194,0.917910447761194,0.9253731343283582,0.9253731343283582,0.9328358208955224,0.9477611940298507,0.9925373134328358,1.0,1.0,1.0,1.0,0.8166124265888602,0.3582089552238806,0.5,0.6044776119402985,0.6492537313432836,0.7313432835820896,0.7910447761194029,0.8507462686567164,0.8955223880597015,0.917910447761194,0.917910447761194,0.9253731343283582,0.9253731343283582,0.9328358208955224,0.9477611940298507,0.9925373134328358,1.0,1.0,1.0,1.0,0.8389630793401414,0.3582089552238805,0.5,0.6044776119402985,0.6492537313432836,0.7313432835820896,0.7910447761194029,0.8507462686567164,0.8955223880597015,0.917910447761194,0.917910447761194,0.9253731343283582,0.9253731343283582,0.9328358208955224,0.9477611940298507,0.9925373134328358,1.0,1.0,1.0,1,0.8389630793401415
storm_RandomForest_BestFirst_SMOTE_yesCostSensitive_12.csv,RandomForest,BestFirst,SMOTE,yesCostSensitive,0,0.10101010101010101,0.703125,0.17664376840039253,0.13179489614348236,0.7591153119753776,0.6183153450065844,0.1276225334780148,0.40625,0.484375,0.59375,0.6796875,0.71875,0.734375,0.828125,0.8671875,0.8828125,0.9140625,0.9296875,0.9375,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,0.7759868421052631,0.40625,0.484375,0.59375,0.6796875,0.71875,0.734375,0.828125,0.8671875,0.8828125,0.9140625,0.9296875,0.9375,0.96875,1.0,1.0,1.0,1.0,1.0,1.0,0.8392269736842105,0.40625,0.484375,0.59375,0.6796875,0.71875,0.734375,0.828125,0.8671875,0.8828125,0.9140625,0.9296875,0.9375,0.96875,1.0,1.0,1.0,1.0,1.0,1,0.8392269736842105
