Filename,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt,
bookkeeper_IBk_BestFirst_SMOTE_noCostSensitive_1.csv,4,0,0.0,0.0,0.04685622747296756,1.0,0.0,0,0.22413793103448276,0.3103448275862069,0.3793103448275862,0.46551724137931033,0.5172413793103449,0.5862068965517241,0.6637931034482759,0.7155172413793104,0.7758620689655172,0.8275862068965517,0.8706896551724138,0.896551724137931,0.9224137931034483,0.9482758620689655,0.9741379310344828,0.9913793103448276,1.0,1.0,1.0,0.1651875133177072,0.22413793103448276,0.3103448275862069,0.3793103448275862,0.46551724137931033,0.5172413793103449,0.5862068965517241,0.6637931034482759,0.7155172413793104,0.7758620689655172,0.8275862068965517,0.8706896551724138,0.896551724137931,0.9224137931034483,0.9482758620689655,0.9741379310344828,0.9913793103448276,1.0,1.0,1.0,0.15070081062217597,0.5,0.5538461538461539,0.5789473684210527,0.423076923076923,0.2500000000000001,0.1290322580645159,0.08000000000000018,0.0,0.05555555555555536,0.06666666666666643,0.14285714285714313,0.08333333333333293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7404718693284936,
bookkeeper_IBk_BestFirst_SMOTE_noCostSensitive_2.csv,0,0.8455284552845529,0.7482014388489209,0.7938931297709924,0.7375094675426329,0.9721850426635437,0.8127697612054655,0.6484571696264365,0.35507246376811596,0.45652173913043476,0.5217391304347826,0.5869565217391305,0.6376811594202898,0.6739130434782609,0.7101449275362319,0.7318840579710145,0.7463768115942029,0.7536231884057971,0.7898550724637681,0.855072463768116,0.9057971014492754,0.9710144927536232,1.0,1.0,1.0,1.0,1.0,0.30048514878697224,0.35507246376811596,0.45652173913043476,0.5217391304347826,0.5869565217391305,0.6376811594202898,0.6739130434782609,0.7101449275362319,0.7318840579710145,0.7463768115942029,0.7536231884057971,0.7898550724637681,0.855072463768116,0.9057971014492754,0.9710144927536232,1.0,1.0,1.0,1.0,1.0,0.2470561216737346,0.7424242424242424,0.7682926829268293,0.75,0.6065573770491803,0.4565217391304347,0.2702702702702703,0.10000000000000042,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.7734553775743707,
bookkeeper_IBk_BestFirst_SMOTE_noCostSensitive_3.csv,0,0.65,0.7222222222222222,0.6842105263157895,0.5557743485351021,0.9045776113191846,0.7888060677389827,0.5716073321933249,0.32222222222222224,0.43333333333333335,0.5222222222222223,0.5888888888888889,0.6555555555555556,0.7111111111111111,0.7444444444444445,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8,0.8444444444444444,0.8777777777777778,0.9111111111111111,0.9333333333333333,0.9666666666666667,1.0,0.6810000582566725,0.32222222222222224,0.43333333333333335,0.5222222222222223,0.5888888888888889,0.6555555555555556,0.7111111111111111,0.7444444444444445,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8,0.8444444444444444,0.8777777777777778,0.9111111111111111,0.9333333333333333,0.9666666666666667,1.0,0.6342112216350885,0.5800000000000001,0.6290322580645162,0.6714285714285715,0.6883116883116884,0.7195121951219512,0.735632183908046,0.7444444444444445,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6610169491525424,0.5714285714285715,0.5333333333333334,0.47619047619047605,0.4285714285714285,0.25000000000000033,0.24999999999999933,1,0.7473684210526317,
bookkeeper_IBk_BestFirst_SMOTE_noCostSensitive_4.csv,2,0.603448275862069,0.6730769230769231,0.6363636363636364,0.4686372478181152,0.9073091659298554,0.774487471526196,0.5603505331198942,0.28846153846153844,0.34615384615384615,0.4423076923076923,0.5,0.5576923076923077,0.6346153846153846,0.75,0.8076923076923077,0.8846153846153846,0.9423076923076923,0.9615384615384616,0.9807692307692307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.816684785602324,0.28846153846153844,0.34615384615384615,0.4423076923076923,0.5,0.5576923076923077,0.6346153846153846,0.75,0.8076923076923077,0.8846153846153846,0.9423076923076923,0.9615384615384616,0.9807692307692307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8153285571988579,0.4687499999999999,0.46153846153846156,0.5111111111111111,0.5306122448979592,0.5576923076923077,0.6346153846153846,0.75,0.8076923076923077,0.8846153846153846,0.9423076923076923,0.9615384615384616,0.9807692307692307,1.0,1.0,1.0,1.0,1.0,1.0,1,0.7945344129554656,
bookkeeper_IBk_BestFirst_SMOTE_noCostSensitive_5.csv,0,0.4782608695652174,0.3728813559322034,0.41904761904761906,0.40129197976646136,0.831712249614792,0.5326247416592854,0.3388783195758105,0.2542372881355932,0.3220338983050847,0.3728813559322034,0.423728813559322,0.5084745762711864,0.5932203389830508,0.6779661016949152,0.7627118644067796,0.7796610169491526,0.847457627118644,0.864406779661017,0.8983050847457628,0.9322033898305084,0.9661016949152542,1.0,1.0,1.0,1.0,1.0,0.6457702630987324,0.2542372881355932,0.3220338983050847,0.3728813559322034,0.423728813559322,0.5084745762711864,0.5932203389830508,0.6779661016949152,0.7627118644067796,0.7796610169491526,0.847457627118644,0.864406779661017,0.8983050847457628,0.9322033898305084,0.9661016949152542,1.0,1.0,1.0,1.0,1.0,0.7550787319321053,0.34090909090909094,0.3653846153846153,0.38596491228070173,0.423728813559322,0.5084745762711864,0.5932203389830508,0.6779661016949152,0.7627118644067796,0.7796610169491526,0.847457627118644,0.864406779661017,0.8983050847457628,0.9322033898305084,0.9661016949152542,1.0,1.0,1.0,1.0,1,0.7475468331846565,
bookkeeper_IBk_BestFirst_SMOTE_yesCostSensitive_1.csv,4,0,0.0,0.0,0.04685622747296756,1.0,0.0,0,0.22413793103448276,0.3103448275862069,0.3793103448275862,0.46551724137931033,0.5172413793103449,0.5862068965517241,0.6637931034482759,0.7155172413793104,0.7758620689655172,0.8275862068965517,0.8706896551724138,0.896551724137931,0.9224137931034483,0.9482758620689655,0.9741379310344828,0.9913793103448276,1.0,1.0,1.0,0.1651875133177072,0.22413793103448276,0.3103448275862069,0.3793103448275862,0.46551724137931033,0.5172413793103449,0.5862068965517241,0.6637931034482759,0.7155172413793104,0.7758620689655172,0.8275862068965517,0.8706896551724138,0.896551724137931,0.9224137931034483,0.9482758620689655,0.9741379310344828,0.9913793103448276,1.0,1.0,1.0,0.15070081062217597,0.5,0.5538461538461539,0.5789473684210527,0.423076923076923,0.2500000000000001,0.1290322580645159,0.08000000000000018,0.0,0.05555555555555536,0.06666666666666643,0.14285714285714313,0.08333333333333293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7404718693284936,
bookkeeper_IBk_BestFirst_SMOTE_yesCostSensitive_2.csv,0,0.7055555555555556,0.9136690647482014,0.7962382445141066,0.6189791173696041,0.9733980257654341,0.7874430115930703,0.6097264714346197,0.3188405797101449,0.43478260869565216,0.5362318840579711,0.6086956521739131,0.6666666666666666,0.7318840579710145,0.782608695652174,0.8188405797101449,0.8478260869565217,0.8840579710144928,0.9057971014492754,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9202898550724637,0.9710144927536232,1.0,0.17195697478584324,0.3188405797101449,0.43478260869565216,0.5362318840579711,0.6086956521739131,0.6666666666666666,0.7318840579710145,0.782608695652174,0.8188405797101449,0.8478260869565217,0.8840579710144928,0.9057971014492754,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9202898550724637,0.9710144927536232,1.0,0.3114873837565394,0.6666666666666665,0.7317073170731707,0.7727272727272728,0.6557377049180328,0.5434782608695652,0.4864864864864866,0.43333333333333357,0.31999999999999973,0.19047619047619058,0.11764705882352999,0,0,0,0,1,0,0,0,0.0,0.7890922959572846,
bookkeeper_IBk_BestFirst_SMOTE_yesCostSensitive_3.csv,1,0.4052631578947368,0.8555555555555555,0.55,0.3613656846867464,0.9388680815647108,0.6890380313199105,0.37623727895261383,0.20224719101123595,0.3258426966292135,0.449438202247191,0.5393258426966292,0.6067415730337079,0.6741573033707865,0.7191011235955056,0.7752808988764045,0.8202247191011236,0.8539325842696629,0.8651685393258427,0.8651685393258427,0.8651685393258427,0.8651685393258427,0.8651685393258427,0.8764044943820225,0.9101123595505618,0.9662921348314607,1.0,0.5789803497379999,0.20224719101123595,0.3258426966292135,0.449438202247191,0.5393258426966292,0.6067415730337079,0.6741573033707865,0.7191011235955056,0.7752808988764045,0.8202247191011236,0.8539325842696629,0.8651685393258427,0.8651685393258427,0.8651685393258427,0.8651685393258427,0.8651685393258427,0.8764044943820225,0.9101123595505618,0.9662921348314607,1.0,0.5221179565715334,0.36,0.467741935483871,0.5714285714285714,0.6233766233766234,0.6585365853658537,0.6896551724137931,0.711111111111111,0.7666666666666666,0.8111111111111111,0.8444444444444443,0.8555555555555555,0.7796610169491525,0.6904761904761905,0.5666666666666667,0.38095238095238093,0.14285714285714313,0,0.0,0.0,0.7392075694855115,
bookkeeper_IBk_BestFirst_SMOTE_yesCostSensitive_4.csv,1,0.74,0.7115384615384616,0.7254901960784313,0.4104596318043423,0.9491600353669319,0.8137276637254467,0.6722640607593757,0.15384615384615385,0.17307692307692307,0.3076923076923077,0.34615384615384615,0.4423076923076923,0.5192307692307693,0.6153846153846154,0.7115384615384616,0.7692307692307693,0.8269230769230769,0.9230769230769231,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,1.0,0.7867678882266983,0.15384615384615385,0.17307692307692307,0.3076923076923077,0.34615384615384615,0.4423076923076923,0.5192307692307693,0.6153846153846154,0.7115384615384616,0.7692307692307693,0.8269230769230769,0.9230769230769231,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,1.0,0.6808617538431203,0.25,0.23076923076923084,0.3555555555555555,0.36734693877551017,0.4423076923076923,0.5192307692307693,0.6153846153846154,0.7115384615384616,0.7692307692307693,0.8269230769230769,0.9230769230769231,0.9615384615384616,0.9615384615384616,0.9444444444444445,0.9130434782608696,0.8666666666666667,0.777777777777778,0.5,1,0.7115384615384616,
bookkeeper_IBk_BestFirst_SMOTE_yesCostSensitive_5.csv,3,0.26666666666666666,0.6101694915254238,0.3711340206185567,0.23653390527223014,0.8790446841294298,0.6600239139099243,0.24556446562900955,0.1694915254237288,0.3220338983050847,0.4067796610169492,0.4745762711864407,0.5084745762711864,0.5423728813559322,0.5932203389830508,0.6101694915254238,0.6101694915254238,0.6101694915254238,0.6101694915254238,0.6101694915254238,0.6610169491525424,0.7457627118644068,0.7796610169491526,0.864406779661017,0.9322033898305084,0.9661016949152542,1.0,0.5101992145367366,0.1694915254237288,0.3220338983050847,0.4067796610169492,0.4745762711864407,0.5084745762711864,0.5423728813559322,0.5932203389830508,0.6101694915254238,0.6101694915254238,0.6101694915254238,0.6101694915254238,0.6101694915254238,0.6610169491525424,0.7457627118644068,0.7796610169491526,0.864406779661017,0.9322033898305084,0.9661016949152542,1.0,0.5905783638218396,0.2272727272727273,0.3653846153846153,0.42105263157894746,0.47457627118644075,0.5084745762711864,0.5423728813559322,0.5932203389830508,0.6101694915254238,0.6101694915254238,0.6101694915254238,0.6101694915254238,0.6101694915254238,0.6610169491525424,0.7457627118644068,0.6976744186046513,0.6666666666666667,0.6666666666666665,0.5999999999999998,1,0.632471008028546,
